Month,In_Out,Australian_City,International_City,Airline,Route,Port_Country,Port_Region,Service_Country,Service_Region,Stops,All_Flights,Max_Seats,Year,Month_num
Sep-15,O,Sydney,Kuala Lumpur,AirAsia X,SYD-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,30,11310,2015,9
Sep-15,O,Sydney,Kuala Lumpur,Malaysia Airlines,SYD-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,60,17073,2015,9
Sep-15,O,Sydney,London,British Airways,SYD-SIN-LON,UK,Europe,UK,Europe,1,30,8910,2015,9
Sep-15,O,Sydney,London,Qantas Airways,SYD-DXB-LON,UK,Europe,UK,Europe,1,30,14515,2015,9
Sep-15,O,Sydney,Los Angeles,Delta Air Lines,SYD-LAX,USA,N America,USA,N America,0,30,8730,2015,9
Sep-15,O,Sydney,Los Angeles,Qantas Airways,SYD-LAX,USA,N America,USA,N America,0,30,10830,2015,9
Sep-15,O,Sydney,Los Angeles,Qantas Airways,SYD-LAX-NYC,USA,N America,USA,N America,0,30,14516,2015,9
Sep-15,O,Sydney,Los Angeles,United Airlines,SYD-LAX,USA,N America,USA,N America,0,28,7532,2015,9
Sep-15,O,Sydney,Los Angeles,Virgin Australia,SYD-LAX,USA,N America,USA,N America,0,30,10830,2015,9
Sep-15,O,Sydney,Manila,Cebu Pacific Air,SYD-MNL,Philippines,SE Asia,Philippines,SE Asia,0,19,8284,2015,9
Sep-15,O,Sydney,Manila,Philippine Airlines,SYD-MNL,Philippines,SE Asia,Philippines,SE Asia,0,21,7726,2015,9
Sep-15,O,Sydney,Manila,Qantas Airways,SYD-MNL,Philippines,SE Asia,Philippines,SE Asia,0,18,4973,2015,9
Sep-15,O,Sydney,Nadi,Fiji Airways,SYD-NAN,Fiji,Islands,Fiji,Islands,0,71,14628,2015,9
Sep-15,O,Sydney,Nadi,Jetstar,SYD-NAN,Fiji,Islands,Fiji,Islands,0,17,3060,2015,9
Sep-15,O,Sydney,Nadi,Virgin Australia,SYD-NAN,Fiji,Islands,Fiji,Islands,0,36,6694,2015,9
Sep-15,O,Sydney,Nanjing,China Eastern Airlines,SYD-NKG-BJS,China,NE Asia,China,NE Asia,0,13,3003,2015,9
Sep-15,O,Sydney,New Delhi,Air India,SYD-DEL,India,S Asia,India,S Asia,0,18,4608,2015,9
Sep-15,O,Sydney,New York,Qantas Airways,SYD-LAX-NYC,USA,N America,USA,N America,1,30,10887,2015,9
Sep-15,O,Sydney,Noumea,Air Caledonie,SYD-NOU,New Caledonia,Islands,New Caledonia,Islands,0,13,3129,2015,9
Sep-15,O,Sydney,Noumea,Qantas Airways,SYD-NOU,New Caledonia,Islands,New Caledonia,Islands,0,12,2016,2015,9
Sep-15,O,Sydney,Phuket,Jetstar,MEL-SYD-HKT,Thailand,SE Asia,Thailand,SE Asia,0,2,670,2015,9
Sep-15,O,Sydney,Phuket,Jetstar,SYD-HKT,Thailand,SE Asia,Thailand,SE Asia,0,11,3685,2015,9
Sep-15,O,Sydney,Port Moresby,Air Niugini,SYD-POM,Papua New Guinea,Islands,Papua New Guinea,Islands,0,8,1088,2015,9
Sep-15,O,Sydney,Port Vila,Air Vanuatu,SYD-VLI,Vanuatu,Islands,Vanuatu,Islands,0,19,3230,2015,9
Sep-15,O,Sydney,Queenstown,Air New Zealand,SYD-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,16,2655,2015,9
Sep-15,O,Sydney,Queenstown,Jetstar,SYD-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,12,2160,2015,9
Sep-15,O,Sydney,Queenstown,Qantas Airways,SYD-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,21,3489,2015,9
Sep-15,O,Sydney,Queenstown,Virgin Australia,SYD-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,17,2980,2015,9
Sep-15,O,Sydney,Rarotonga,Air New Zealand,SYD-RAR,Cook Islands,Islands,Cook Islands,Islands,0,4,916,2015,9
Sep-15,O,Sydney,San Francisco,United Airlines,SYD-SFO,USA,N America,USA,N America,0,30,8070,2015,9
Sep-15,O,Sydney,Santiago,LATAM Airlines,SYD-AKL-SCL,Chile,S America,Chile,S America,1,28,7332,2015,9
Sep-15,O,Sydney,Santiago,Qantas Airways,SYD-SCL,Chile,S America,Chile,S America,0,17,6176,2015,9
Sep-15,O,Sydney,Seoul,Asiana Airlines,SYD-SEL,Korea,NE Asia,Korea,NE Asia,0,27,8181,2015,9
Sep-15,O,Sydney,Seoul,Korean Air,SYD-SEL,Korea,NE Asia,Korea,NE Asia,0,30,8010,2015,9
Sep-15,O,Sydney,Shanghai,Air China,SYD-SHA,China,NE Asia,China,NE Asia,0,13,2951,2015,9
Sep-15,O,Sydney,Shanghai,China Eastern Airlines,SYD-SHA,China,NE Asia,China,NE Asia,0,35,8027,2015,9
Sep-15,O,Sydney,Shanghai,Qantas Airways,SYD-SHA,China,NE Asia,China,NE Asia,0,30,8589,2015,9
Sep-15,O,Sydney,Singapore,British Airways,SYD-SIN-LON,Singapore,SE Asia,UK,Europe,0,30,8910,2015,9
Sep-15,O,Sydney,Singapore,Qantas Airways,SYD-SIN,Singapore,SE Asia,Singapore,SE Asia,0,60,16573,2015,9
Sep-15,O,Sydney,Singapore,Scoot,SYD-SIN,Singapore,SE Asia,Singapore,SE Asia,0,26,9750,2015,9
Sep-15,O,Sydney,Singapore,Singapore Airlines,SYD-SIN,Singapore,SE Asia,Singapore,SE Asia,0,132,45023,2015,9
Sep-15,O,Sydney,Suva,Fiji Airways,SYD-SUV,Fiji,Islands,Fiji,Islands,0,8,976,2015,9
Sep-15,O,Sydney,Taipei,China Airlines,AKL-SYD-TPE,Taiwan,NE Asia,Taiwan,NE Asia,0,17,5100,2015,9
Sep-15,O,Sydney,Tokyo,Japan Airlines,SYD-TYO,Japan,NE Asia,Japan,NE Asia,0,30,7350,2015,9
Sep-15,O,Sydney,Tokyo,Qantas Airways,SYD-TYO,Japan,NE Asia,Japan,NE Asia,0,30,10799,2015,9
Sep-15,O,Sydney,Tongatapu,Virgin Australia,SYD-TBU,Tonga,Islands,Tonga,Islands,0,9,1566,2015,9
Sep-15,O,Sydney,Toronto,Air Canada,SYD-YVR-YYZ,Canada,N America,Canada,N America,1,30,8100,2015,9
Sep-15,O,Sydney,Vancouver,Air Canada,SYD-YVR-YYZ,Canada,N America,Canada,N America,0,30,8100,2015,9
Sep-15,O,Sydney,Wellington,Air New Zealand,SYD-WLG,New Zealand,New Zealand,New Zealand,New Zealand,0,47,7790,2015,9
Sep-15,O,Sydney,Wellington,Qantas Airways,SYD-WLG,New Zealand,New Zealand,New Zealand,New Zealand,0,59,9912,2015,9
Sep-15,O,Townsville,Denpasar,Jetstar,TSV-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,13,2340,2015,9
Oct-15,I,Adelaide,Auckland,Air New Zealand,AKL-ADL,New Zealand,New Zealand,New Zealand,New Zealand,0,27,4378,2015,10
Oct-15,I,Adelaide,Denpasar,Jetstar,DPS-ADL,Indonesia,SE Asia,Indonesia,SE Asia,0,30,5400,2015,10
Oct-15,I,Adelaide,Denpasar,Virgin Australia,DPS-ADL,Indonesia,SE Asia,Indonesia,SE Asia,0,23,4018,2015,10
Oct-15,I,Adelaide,Dubai,Emirates,DXB-ADL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,10974,2015,10
Oct-15,I,Adelaide,Hong Kong,Cathay Pacific Airways,HKG-ADL,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,17,4249,2015,10
Oct-15,I,Adelaide,Kuala Lumpur,Malaysia Airlines,KUL-ADL,Malaysia,SE Asia,Malaysia,SE Asia,0,19,5339,2015,10
Oct-15,I,Adelaide,Singapore,Singapore Airlines,SIN-ADL,Singapore,SE Asia,Singapore,SE Asia,0,31,8835,2015,10
Oct-15,I,Brisbane,Abu Dhabi,Etihad Airways,AUH-BNE,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,7285,2015,10
Oct-15,I,Brisbane,Apia,Virgin Samoa,APW-BNE,Western Samoa,Islands,Western Samoa,Islands,0,5,880,2015,10
Oct-15,I,Brisbane,Auckland,Air New Zealand,AKL-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,60,16341,2015,10
Oct-15,I,Brisbane,Auckland,China Airlines,AKL-BNE-TPE,New Zealand,New Zealand,New Zealand,New Zealand,0,13,3900,2015,10
Oct-15,I,Brisbane,Auckland,Emirates,AKL-BNE-DXB,New Zealand,New Zealand,New Zealand,New Zealand,0,31,15128,2015,10
Oct-15,I,Brisbane,Auckland,Qantas Airways,AKL-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,62,10416,2015,10
Oct-15,I,Brisbane,Auckland,Virgin Australia,AKL-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,60,10554,2015,10
Oct-15,I,Brisbane,Bangkok,Thai Airways International,BKK-BNE,Thailand,SE Asia,Thailand,SE Asia,0,31,8905,2015,10
Oct-15,I,Brisbane,Christchurch,Air New Zealand,CHC-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5125,2015,10
Oct-15,I,Brisbane,Christchurch,Virgin Australia,CHC-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,35,6148,2015,10
Oct-15,I,Brisbane,Denpasar,Jetstar,DPS-BNE,Indonesia,SE Asia,Indonesia,SE Asia,0,17,5695,2015,10
Oct-15,I,Brisbane,Denpasar,Virgin Australia,DPS-BNE,Indonesia,SE Asia,Indonesia,SE Asia,0,44,7672,2015,10
Oct-15,I,Brisbane,Dubai,Emirates,DXB-BNE,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,3,1062,2015,10
Oct-15,I,Brisbane,Dubai,Emirates,DXB-BNE-AKL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,15128,2015,10
Oct-15,I,Brisbane,Dubai,Emirates,DXB-SIN-BNE,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,28,10080,2015,10
Oct-15,I,Brisbane,Dunedin,Virgin Australia,DUD-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,17,2992,2015,10
Oct-15,I,Brisbane,Espiritu Santo,Air Vanuatu,VLI-SON-BNE,Vanuatu,Islands,Vanuatu,Islands,0,4,680,2015,10
Oct-15,I,Brisbane,Guangzhou,China Southern Airlines,CAN-BNE,China,NE Asia,China,NE Asia,0,24,6192,2015,10
Oct-15,I,Brisbane,Hong Kong,Cathay Pacific Airways,HKG-BNE,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,31,7781,2015,10
Oct-15,I,Brisbane,Hong Kong,Cathay Pacific Airways,HKG-CNS-BNE,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,18,4518,2015,10
Oct-15,I,Brisbane,Hong Kong,Qantas Airways,HKG-BNE,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,31,9207,2015,10
Oct-15,I,Brisbane,Honiara,Solomon Airlines,HIR-BNE,Solomon Islands,Islands,Solomon Islands,Islands,0,17,2312,2015,10
Oct-15,I,Brisbane,Honiara,Virgin Australia,HIR-BNE,Solomon Islands,Islands,Solomon Islands,Islands,0,13,2258,2015,10
Oct-15,I,Brisbane,Honolulu,Hawaiian Airlines,HNL-BNE,USA,N America,USA,N America,0,18,5274,2015,10
Oct-15,I,Brisbane,Honolulu,Jetstar,HNL-BNE,USA,N America,USA,N America,0,9,3015,2015,10
Oct-15,I,Brisbane,Honolulu,Jetstar,HNL-BNE-MEL,USA,N America,USA,N America,0,3,1005,2015,10
Oct-15,I,Brisbane,Los Angeles,Qantas Airways,LAX-BNE,USA,N America,USA,N America,0,31,11273,2015,10
Oct-15,I,Brisbane,Los Angeles,Virgin Australia,LAX-BNE,USA,N America,USA,N America,0,30,10830,2015,10
Oct-15,I,Brisbane,Manila,Philippine Airlines,MNL-DRW-BNE,Philippines,SE Asia,Philippines,SE Asia,1,13,2028,2015,10
Oct-15,I,Brisbane,Nadi,Fiji Airways,NAN-BNE,Fiji,Islands,Fiji,Islands,0,28,4574,2015,10
Oct-15,I,Brisbane,Nadi,Virgin Australia,NAN-BNE,Fiji,Islands,Fiji,Islands,0,31,5438,2015,10
Oct-15,I,Brisbane,Nauru,Nauru Airlines,INU-BNE,Nauru,Islands,Nauru,Islands,0,15,1920,2015,10
Oct-15,I,Brisbane,Noumea,Air Caledonie,NOU-BNE,New Caledonia,Islands,New Caledonia,Islands,0,9,1374,2015,10
Oct-15,I,Brisbane,Noumea,Qantas Airways,NOU-BNE,New Caledonia,Islands,New Caledonia,Islands,0,5,840,2015,10
Oct-15,I,Brisbane,Port Moresby,Air Niugini,POM-BNE,Papua New Guinea,Islands,Papua New Guinea,Islands,0,57,10472,2015,10
Oct-15,I,Brisbane,Port Moresby,Virgin Australia,POM-BNE,Papua New Guinea,Islands,Papua New Guinea,Islands,0,26,4516,2015,10
Oct-15,I,Brisbane,Port Vila,Air Vanuatu,VLI-BNE,Vanuatu,Islands,Vanuatu,Islands,0,6,1020,2015,10
Oct-15,I,Brisbane,Port Vila,Air Vanuatu,VLI-SON-BNE,Vanuatu,Islands,Vanuatu,Islands,1,4,680,2015,10
Oct-15,I,Brisbane,Port Vila,Virgin Australia,VLI-BNE,Vanuatu,Islands,Vanuatu,Islands,0,16,2798,2015,10
Oct-15,I,Brisbane,Queenstown,Virgin Australia,ZQN-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,12,2106,2015,10
Oct-15,I,Brisbane,Seoul,Korean Air,SEL-BNE,Korea,NE Asia,Korea,NE Asia,0,18,4806,2015,10
Oct-15,I,Brisbane,Singapore,Emirates,DXB-SIN-BNE,Singapore,SE Asia,United Arab Emirates,Middle East,0,28,10080,2015,10
Oct-15,I,Brisbane,Singapore,Qantas Airways,SIN-BNE,Singapore,SE Asia,Singapore,SE Asia,0,31,9114,2015,10
Oct-15,I,Brisbane,Singapore,Singapore Airlines,SIN-BNE,Singapore,SE Asia,Singapore,SE Asia,0,93,26505,2015,10
Oct-15,I,Brisbane,Taipei,China Airlines,TPE-BNE-AKL,Taiwan,NE Asia,Taiwan,NE Asia,0,13,3900,2015,10
Oct-15,I,Brisbane,Taipei,Eva Air,TPE-BNE,Taiwan,NE Asia,Taiwan,NE Asia,0,9,2268,2015,10
Oct-15,I,Brisbane,Tokyo,Qantas Airways,TYO-BNE,Japan,NE Asia,Japan,NE Asia,0,31,9207,2015,10
Oct-15,I,Brisbane,Wellington,Virgin Australia,WLG-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,61,10730,2015,10
Oct-15,I,Cairns,Auckland,Air New Zealand,AKL-CNS,New Zealand,New Zealand,New Zealand,New Zealand,0,13,2420,2015,10
Oct-15,I,Cairns,Denpasar,Jetstar,DPS-CNS,Indonesia,SE Asia,Indonesia,SE Asia,0,14,2520,2015,10
Oct-15,I,Cairns,Hong Kong,Cathay Pacific Airways,HKG-CNS,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,1,311,2015,10
Oct-15,I,Cairns,Hong Kong,Cathay Pacific Airways,HKG-CNS-BNE,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,18,4518,2015,10
Oct-15,I,Cairns,Osaka,Jetstar,OSA-CNS,Japan,NE Asia,Japan,NE Asia,0,13,4355,2015,10
Oct-15,I,Cairns,Osaka,Jetstar,OSA-CNS-MEL,Japan,NE Asia,Japan,NE Asia,0,4,1340,2015,10
Oct-15,I,Cairns,Osaka,Jetstar,OSA-CNS-SYD,Japan,NE Asia,Japan,NE Asia,0,5,1675,2015,10
Oct-15,I,Cairns,Port Moresby,Air Niugini,POM-CNS,Papua New Guinea,Islands,Papua New Guinea,Islands,0,49,3972,2015,10
Oct-15,I,Cairns,Port Moresby,Qantas Airways,POM-CNS,Papua New Guinea,Islands,Papua New Guinea,Islands,0,53,3922,2015,10
Oct-15,I,Cairns,Singapore,Silk Air,SIN-CNS,Singapore,SE Asia,Singapore,SE Asia,0,1,162,2015,10
Oct-15,I,Cairns,Singapore,Silk Air,SIN-CNS-DRW,Singapore,SE Asia,Singapore,SE Asia,0,4,648,2015,10
Oct-15,I,Cairns,Singapore,Silk Air,SIN-DRW-CNS,Singapore,SE Asia,Singapore,SE Asia,1,9,1458,2015,10
Oct-15,I,Cairns,Tokyo,Jetstar,TYO-CNS,Japan,NE Asia,Japan,NE Asia,0,24,8040,2015,10
Oct-15,I,Cairns,Tokyo,Jetstar,TYO-CNS-OOL,Japan,NE Asia,Japan,NE Asia,0,1,335,2015,10
Oct-15,I,Darwin,Denpasar,Indonesia AirAsia,DPS-DRW,Indonesia,SE Asia,Indonesia,SE Asia,0,17,3060,2015,10
Oct-15,I,Darwin,Denpasar,Jetstar,DPS-DRW,Indonesia,SE Asia,Indonesia,SE Asia,0,14,2520,2015,10
Oct-15,I,Darwin,Kuala Lumpur,Malaysia Airlines,KUL-DRW,Malaysia,SE Asia,Malaysia,SE Asia,0,13,2067,2015,10
Oct-15,I,Darwin,Manila,Philippine Airlines,MNL-DRW-BNE,Philippines,SE Asia,Philippines,SE Asia,0,13,2028,2015,10
Oct-15,I,Darwin,Singapore,Jetstar Asia,SIN-DRW,Singapore,SE Asia,Singapore,SE Asia,0,18,3240,2015,10
Oct-15,I,Darwin,Singapore,Silk Air,SIN-CNS-DRW,Singapore,SE Asia,Singapore,SE Asia,1,4,648,2015,10
Oct-15,I,Darwin,Singapore,Silk Air,SIN-DRW,Singapore,SE Asia,Singapore,SE Asia,0,8,1296,2015,10
Oct-15,I,Darwin,Singapore,Silk Air,SIN-DRW-CNS,Singapore,SE Asia,Singapore,SE Asia,0,9,1458,2015,10
Oct-15,I,Gold Coast,Auckland,Air New Zealand,AKL-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,28,4621,2015,10
Oct-15,I,Gold Coast,Auckland,Jetstar,AKL-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5580,2015,10
Oct-15,I,Gold Coast,Auckland,Virgin Australia,AKL-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,32,5632,2015,10
Oct-15,I,Gold Coast,Christchurch,Air New Zealand,CHC-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,14,2318,2015,10
Oct-15,I,Gold Coast,Christchurch,Jetstar,CHC-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,14,2520,2015,10
Oct-15,I,Gold Coast,Kuala Lumpur,AirAsia X,KUL-OOL,Malaysia,SE Asia,Malaysia,SE Asia,0,22,8294,2015,10
Oct-15,I,Gold Coast,Nadi,Jetstar,NAN-OOL,Fiji,Islands,Fiji,Islands,0,14,2520,2015,10
Oct-15,I,Gold Coast,Queenstown,Jetstar,ZQN-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,14,2520,2015,10
Oct-15,I,Gold Coast,Singapore,Scoot,SIN-OOL,Singapore,SE Asia,Singapore,SE Asia,0,18,6750,2015,10
Oct-15,I,Gold Coast,Tokyo,Jetstar,TYO-CNS-OOL,Japan,NE Asia,Japan,NE Asia,1,1,335,2015,10
Oct-15,I,Gold Coast,Tokyo,Jetstar,TYO-OOL,Japan,NE Asia,Japan,NE Asia,0,21,7035,2015,10
Oct-15,I,Gold Coast,Wellington,Jetstar,WLG-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,13,2340,2015,10
Oct-15,I,Gold Coast,Wuhan,Jetstar,WUH-OOL,China,NE Asia,China,NE Asia,0,9,3015,2015,10
Oct-15,I,Melbourne,Abu Dhabi,Etihad Airways,AUH-MEL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,62,20336,2015,10
Oct-15,I,Melbourne,Auckland,Air New Zealand,AKL-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,92,21457,2015,10
Oct-15,I,Melbourne,Auckland,Emirates,AKL-MEL-DXB,New Zealand,New Zealand,New Zealand,New Zealand,0,31,15134,2015,10
Oct-15,I,Melbourne,Auckland,Jetstar,AKL-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,47,8460,2015,10
Oct-15,I,Melbourne,Auckland,Qantas Airways,AKL-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,95,15923,2015,10
Oct-15,I,Melbourne,Auckland,Virgin Australia,AKL-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5456,2015,10
Oct-15,I,Melbourne,Bandar Seri Begawan,Royal Brunei Airlines,BWN-MEL,Brunei,SE Asia,Brunei,SE Asia,0,29,7366,2015,10
Oct-15,I,Melbourne,Bangkok,Jetstar,BKK-MEL,Thailand,SE Asia,Thailand,SE Asia,0,14,4690,2015,10
Oct-15,I,Melbourne,Bangkok,Thai Airways International,BKK-MEL,Thailand,SE Asia,Thailand,SE Asia,0,62,20121,2015,10
Oct-15,I,Melbourne,Beijing,Air China,BJS-MEL,China,NE Asia,China,NE Asia,0,20,4740,2015,10
Oct-15,I,Melbourne,Chengdu,Sichuan Airlines,CTU-MEL,China,NE Asia,China,NE Asia,0,14,3430,2015,10
Oct-15,I,Melbourne,Christchurch,Air New Zealand,CHC-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,33,5464,2015,10
Oct-15,I,Melbourne,Christchurch,China Airlines,CHC-MEL-TPE,New Zealand,New Zealand,New Zealand,New Zealand,0,3,921,2015,10
Oct-15,I,Melbourne,Christchurch,Jetstar,CHC-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,28,5040,2015,10
Oct-15,I,Melbourne,Christchurch,Virgin Australia,CHC-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,22,3866,2015,10
Oct-15,I,Melbourne,Denpasar,Garuda Indonesia,DPS-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,31,6911,2015,10
Oct-15,I,Melbourne,Denpasar,Indonesia AirAsia Extra,DPS-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,22,8294,2015,10
Oct-15,I,Melbourne,Denpasar,Jetstar,DPS-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,43,14405,2015,10
Oct-15,I,Melbourne,Denpasar,Jetstar,DPS-SYD-MEL,Indonesia,SE Asia,Indonesia,SE Asia,1,11,3685,2015,10
Oct-15,I,Melbourne,Denpasar,Virgin Australia,DPS-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,31,5432,2015,10
Oct-15,I,Melbourne,Doha,Qatar Airways,DOH-MEL,Qatar,Middle East,Qatar,Middle East,0,31,10385,2015,10
Oct-15,I,Melbourne,Dubai,Emirates,DXB-KUL-MEL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,11016,2015,10
Oct-15,I,Melbourne,Dubai,Emirates,DXB-MEL-AKL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,15132,2015,10
Oct-15,I,Melbourne,Dubai,Emirates,DXB-SIN-MEL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,10974,2015,10
Oct-15,I,Melbourne,Dubai,Qantas Airways,LON-DXB-MEL,United Arab Emirates,Middle East,UK,Europe,0,31,15002,2015,10
Oct-15,I,Melbourne,Guangzhou,China Southern Airlines,CAN-MEL,China,NE Asia,China,NE Asia,0,62,16988,2015,10
Oct-15,I,Melbourne,Ho Chi Minh City,Vietnam Airlines,SGN-MEL,Vietnam,SE Asia,Vietnam,SE Asia,0,31,8666,2015,10
Oct-15,I,Melbourne,Hong Kong,Cathay Pacific Airways,HKG-MEL,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,93,23343,2015,10
Oct-15,I,Melbourne,Hong Kong,Qantas Airways,HKG-MEL,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,31,9207,2015,10
Oct-15,I,Melbourne,Honolulu,Jetstar,HNL-BNE-MEL,USA,N America,USA,N America,1,3,1005,2015,10
Oct-15,I,Melbourne,Honolulu,Jetstar,HNL-MEL,USA,N America,USA,N America,0,14,4690,2015,10
Oct-15,I,Melbourne,Jakarta,Garuda Indonesia,JKT-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,13,2886,2015,10
Oct-15,I,Melbourne,Kuala Lumpur,AirAsia X,KUL-MEL,Malaysia,SE Asia,Malaysia,SE Asia,0,49,18473,2015,10
Oct-15,I,Melbourne,Kuala Lumpur,Emirates,DXB-KUL-MEL,Malaysia,SE Asia,United Arab Emirates,Middle East,0,31,11016,2015,10
Oct-15,I,Melbourne,Kuala Lumpur,Malaysia Airlines,KUL-MEL,Malaysia,SE Asia,Malaysia,SE Asia,0,63,17703,2015,10
Oct-15,I,Melbourne,London,Qantas Airways,LON-DXB-MEL,UK,Europe,UK,Europe,1,31,15002,2015,10
Oct-15,I,Melbourne,Los Angeles,Qantas Airways,LAX-MEL,USA,N America,USA,N America,0,42,18931,2015,10
Oct-15,I,Melbourne,Los Angeles,United Airlines,LAX-MEL,USA,N America,USA,N America,0,31,7812,2015,10
Oct-15,I,Melbourne,Manila,Philippine Airlines,MNL-MEL,Philippines,SE Asia,Philippines,SE Asia,0,13,4586,2015,10
Oct-15,I,Melbourne,Nadi,Fiji Airways,NAN-MEL,Fiji,Islands,Fiji,Islands,0,28,4713,2015,10
Oct-15,I,Melbourne,Nadi,Virgin Australia,NAN-MEL,Fiji,Islands,Fiji,Islands,0,29,5080,2015,10
Oct-15,I,Melbourne,New Delhi,Air India,DEL-MEL,India,S Asia,India,S Asia,0,14,3584,2015,10
Oct-15,I,Melbourne,Noumea,Air Caledonie,NOU-MEL,New Caledonia,Islands,New Caledonia,Islands,0,13,2078,2015,10
Oct-15,I,Melbourne,Osaka,Jetstar,OSA-CNS-MEL,Japan,NE Asia,Japan,NE Asia,1,4,1340,2015,10
Oct-15,I,Melbourne,Phuket,Jetstar,HKT-MEL,Thailand,SE Asia,Thailand,SE Asia,0,13,4355,2015,10
Oct-15,I,Melbourne,Queenstown,Air New Zealand,ZQN-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,9,1477,2015,10
Oct-15,I,Melbourne,Queenstown,Jetstar,ZQN-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,17,3060,2015,10
Oct-15,I,Melbourne,Shanghai,Air China,SHA-MEL,China,NE Asia,China,NE Asia,0,18,4266,2015,10
Oct-15,I,Melbourne,Shanghai,China Eastern Airlines,SHA-MEL,China,NE Asia,China,NE Asia,0,45,10350,2015,10
Oct-15,I,Melbourne,Singapore,Emirates,DXB-SIN-MEL,Singapore,SE Asia,United Arab Emirates,Middle East,0,31,10974,2015,10
Oct-15,I,Melbourne,Singapore,Jetstar,SIN-MEL,Singapore,SE Asia,Singapore,SE Asia,0,23,7705,2015,10
Oct-15,I,Melbourne,Singapore,Qantas Airways,SIN-MEL,Singapore,SE Asia,Singapore,SE Asia,0,31,9207,2015,10
Oct-15,I,Melbourne,Singapore,Singapore Airlines,SIN-MEL,Singapore,SE Asia,Singapore,SE Asia,0,124,36662,2015,10
